C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Albacete,Piso,Calle Octavio Cuartero,130,4,158000
Castilla-La Mancha,Albacete,Piso,Feria,130,4,115000
Castilla-La Mancha,Albacete,Piso,Fatima,109,3,230000
Castilla-La Mancha,Albacete,Piso,San Antonio Abad - Poligono San Anton,103,4,269000
Castilla-La Mancha,Albacete,Piso,Plaza Periodista Antonio Andujar,101,3,210000
Castilla-La Mancha,Albacete,Duplex,Carretas - Huerta de Marzo,183,5,247000
Castilla-La Mancha,Albacete,Piso,Avenida de Espana,181,4,270000
Castilla-La Mancha,Albacete,Atico,Carretas - Huerta de Marzo,194,5,275000
Castilla-La Mancha,Albacete,Piso,Calle Mayor,155,4,305000
Castilla-La Mancha,Albacete,Casa Rural,Pozuelo,431,5,130000
Castilla-La Mancha,Albacete,Casa Rural,Villarrobledo,144,4,300000
